,Participant,Stimulus,1st Region,2nd Region,3rd Region,length
346,13,music_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
347,13,music_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
348,13,music_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
349,13,pets_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
350,13,pets_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
351,13,smartphone_q1.avi,nose+cheeks,eyes+eyebrows,none,2.0
352,13,smartphone_q2.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
353,13,sports_q11.avi,eyes+eyebrows,none,none,1.0
354,13,sports_q21.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
355,13,sports_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
356,13,theatre_q1.avi,eyes+eyebrows,nose+cheeks,none,2.0
357,13,theatre_q2.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
358,13,tv_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
359,13,tv_q21.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
360,13,university_q11.avi,eyes+eyebrows,none,none,1.0
361,13,university_q22.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
362,13,university_q31.avi,mouth+chin,eyes+eyebrows,forehead,3.0
363,15,birth_city_q21.avi,eyes+eyebrows,none,none,1.0
364,15,birth_city_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
365,15,books_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
366,15,books_q21.avi,eyes+eyebrows,none,none,1.0
367,15,books_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
368,15,cars_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
369,15,cars_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
370,15,cars_q31.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
371,15,cleaning_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
372,15,cleaning_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
373,15,cleaning_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
374,15,clothes_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
375,15,clothes_q21.avi,eyes+eyebrows,none,none,1.0
376,15,clothes_q3.avi,mouth+chin,eyes+eyebrows,none,2.0
377,15,color_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
378,15,color_q21.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
379,15,concerts_q11.avi,eyes+eyebrows,none,none,1.0
380,15,concerts_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
381,15,concerts_q31.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
382,15,date_birth_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
383,15,date_birth_q21.avi,nose+cheeks,none,none,1.0
384,15,date_birth_q3.avi,nose+cheeks,eyes+eyebrows,none,2.0
385,15,extrovertism_q11.avi,eyes+eyebrows,none,none,1.0
386,15,extrovertism_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
387,15,flight_q11.avi,eyes+eyebrows,none,none,1.0
388,15,flight_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
389,15,food_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
390,15,food_q21.avi,eyes+eyebrows,nose+cheeks,none,2.0
391,15,last_hour_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
392,15,last_hour_q21.avi,eyes+eyebrows,none,none,1.0
393,15,movies_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
394,15,movies_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
395,15,movies_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
396,15,movies_q4.avi,nose+cheeks,eyes+eyebrows,none,2.0
397,15,music_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
398,15,music_q21.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
399,15,music_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
400,15,pets_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
401,15,pets_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
402,15,smartphone_q1.avi,eyes+eyebrows,none,none,1.0
403,15,smartphone_q2.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
404,15,sports_q11.avi,eyes+eyebrows,none,none,1.0
405,15,sports_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
406,15,sports_q31.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
407,15,theatre_q1.avi,nose+cheeks,eyes+eyebrows,none,2.0
408,15,tv_q11.avi,eyes+eyebrows,none,none,1.0
409,15,tv_q21.avi,eyes+eyebrows,none,none,1.0
410,15,university_q11.avi,eyes+eyebrows,none,none,1.0
411,15,university_q22.avi,eyes+eyebrows,none,none,1.0
412,15,university_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
413,16,birth_city_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
414,16,birth_city_q21.avi,eyes+eyebrows,mouth+chin,eyes+eyebrows,3.0
415,16,birth_city_q31.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
416,16,books_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
417,16,books_q21.avi,nose+cheeks,none,none,1.0
418,16,books_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
419,16,cars_q11.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
420,16,cars_q21.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
421,16,cars_q31.avi,forehead,eyes+eyebrows,none,2.0
422,16,cleaning_q11.avi,eyes+eyebrows,none,none,1.0
423,16,cleaning_q21.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
424,16,cleaning_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
425,16,clothes_q11.avi,eyes+eyebrows,none,none,1.0
426,16,clothes_q21.avi,eyes+eyebrows,mouth+chin,nose+cheeks,3.0
427,16,clothes_q3.avi,eyes+eyebrows,none,none,1.0
428,16,color_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
429,16,color_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
430,16,concerts_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
431,16,concerts_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
432,16,concerts_q31.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
433,16,date_birth_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
434,16,date_birth_q21.avi,eyes+eyebrows,nose+cheeks,none,2.0
435,16,date_birth_q3.avi,nose+cheeks,eyes+eyebrows,none,2.0
436,16,extrovertism_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
437,16,extrovertism_q21.avi,eyes+eyebrows,none,none,1.0
438,16,flight_q11.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
439,16,flight_q21.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
440,16,food_q11.avi,eyes+eyebrows,mouth+chin,eyes+eyebrows,3.0
441,16,food_q21.avi,eyes+eyebrows,forehead,eyes+eyebrows,3.0
442,16,last_hour_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
443,16,last_hour_q21.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
444,16,movies_q11.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
445,16,movies_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
446,16,movies_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
447,16,movies_q4.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
448,16,music_q11.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
449,16,music_q31.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
450,16,pets_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
451,16,pets_q21.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
452,16,smartphone_q1.avi,eyes+eyebrows,mouth+chin,eyes+eyebrows,3.0
453,16,smartphone_q2.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
454,16,sports_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
455,16,sports_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
456,16,sports_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
457,16,theatre_q1.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
458,16,theatre_q2.avi,eyes+eyebrows,nose+cheeks,none,2.0
459,16,tv_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
460,16,tv_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
461,16,university_q11.avi,eyes+eyebrows,mouth+chin,eyes+eyebrows,3.0
462,16,university_q22.avi,eyes+eyebrows,none,none,1.0
463,16,university_q31.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
464,18,birth_city_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
465,18,birth_city_q21.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
466,18,birth_city_q31.avi,nose+cheeks,mouth+chin,none,2.0
467,18,books_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
468,18,books_q21.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
469,18,books_q31.avi,nose+cheeks,mouth+chin,none,2.0
470,18,cars_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
471,18,cars_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
472,18,cars_q31.avi,nose+cheeks,mouth+chin,none,2.0
473,18,cleaning_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
474,18,cleaning_q21.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
475,18,cleaning_q31.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
476,18,clothes_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
477,18,clothes_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
478,18,clothes_q3.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
479,18,color_q11.avi,nose+cheeks,mouth+chin,none,2.0
480,18,color_q21.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
481,18,concerts_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
482,18,concerts_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
483,18,concerts_q31.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
484,18,date_birth_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
485,18,date_birth_q21.avi,nose+cheeks,mouth+chin,neck,3.0
486,18,date_birth_q3.avi,nose+cheeks,mouth+chin,none,2.0
487,18,extrovertism_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
488,18,extrovertism_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
489,18,flight_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
490,18,flight_q21.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
491,18,food_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
492,18,food_q21.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
493,18,last_hour_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
494,18,last_hour_q21.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
495,18,movies_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
496,18,movies_q21.avi,mouth+chin,nose+cheeks,none,2.0
497,18,movies_q31.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
498,18,movies_q4.avi,nose+cheeks,mouth+chin,none,2.0
499,18,music_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
500,18,music_q21.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
501,18,music_q31.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
502,18,pets_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
503,18,pets_q21.avi,nose+cheeks,mouth+chin,none,2.0
504,18,smartphone_q1.avi,mouth+chin,forehead,eyes+eyebrows,3.0
505,18,smartphone_q2.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
506,18,sports_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
507,18,sports_q21.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
508,18,sports_q31.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
509,18,theatre_q1.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
510,18,theatre_q2.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
511,18,tv_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
512,18,tv_q21.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
513,18,university_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
514,18,university_q22.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
515,18,university_q31.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
516,19,birth_city_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
517,19,birth_city_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
518,19,birth_city_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
519,19,books_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
520,19,books_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
521,19,books_q31.avi,nose+cheeks,none,none,1.0
522,19,cars_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
523,19,cars_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
524,19,cars_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
525,19,cleaning_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
526,19,cleaning_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
527,19,cleaning_q31.avi,mouth+chin,eyes+eyebrows,none,2.0
528,19,clothes_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
529,19,clothes_q21.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
530,19,clothes_q3.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
531,19,color_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
532,19,color_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
533,19,concerts_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
534,19,concerts_q21.avi,eyes+eyebrows,none,none,1.0
535,19,concerts_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
536,19,date_birth_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
537,19,date_birth_q21.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
538,19,date_birth_q3.avi,eyes+eyebrows,none,none,1.0
539,19,extrovertism_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
540,19,extrovertism_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
541,19,flight_q11.avi,mouth+chin,eyes+eyebrows,none,2.0
542,19,flight_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
543,19,food_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
544,19,food_q21.avi,eyes+eyebrows,none,none,1.0
545,19,last_hour_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
546,19,last_hour_q21.avi,eyes+eyebrows,none,none,1.0
547,19,movies_q11.avi,eyes+eyebrows,none,none,1.0
548,19,movies_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
549,19,movies_q31.avi,eyes+eyebrows,nose+cheeks,none,2.0
550,19,movies_q4.avi,eyes+eyebrows,nose+cheeks,none,2.0
551,19,music_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
552,19,music_q21.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
553,19,music_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
554,19,pets_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
555,19,pets_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
556,19,smartphone_q1.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
557,19,smartphone_q2.avi,nose+cheeks,eyes+eyebrows,none,2.0
558,19,sports_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
559,19,sports_q21.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
560,19,sports_q31.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
561,19,theatre_q1.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
562,19,theatre_q2.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
563,19,tv_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
564,19,tv_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
565,19,university_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
566,19,university_q22.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
567,19,university_q31.avi,eyes+eyebrows,none,none,1.0
568,20,birth_city_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
569,20,birth_city_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
570,20,birth_city_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
571,20,books_q21.avi,nose+cheeks,none,none,1.0
572,20,books_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
573,20,cars_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
574,20,cars_q21.avi,nose+cheeks,none,none,1.0
575,20,cars_q31.avi,nose+cheeks,none,none,1.0
576,20,cleaning_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
577,20,cleaning_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
578,20,cleaning_q31.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
579,20,clothes_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
580,20,clothes_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
581,20,clothes_q3.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
582,20,color_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
583,20,color_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
584,20,concerts_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
585,20,concerts_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
586,20,concerts_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
587,20,date_birth_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
588,20,date_birth_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
589,20,date_birth_q3.avi,nose+cheeks,none,none,1.0
590,20,extrovertism_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
591,20,extrovertism_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
592,20,flight_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
593,20,flight_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
594,20,food_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
595,20,food_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
596,20,last_hour_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
597,20,last_hour_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
598,20,movies_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
599,20,movies_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
600,20,movies_q31.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
601,20,movies_q4.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
602,20,music_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
603,20,music_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
604,20,music_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
605,20,pets_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
606,20,pets_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
607,20,smartphone_q1.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
608,20,smartphone_q2.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
609,20,sports_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
610,20,sports_q21.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
611,20,sports_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
612,20,theatre_q1.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
613,20,theatre_q2.avi,nose+cheeks,eyes+eyebrows,none,2.0
614,20,tv_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
615,20,tv_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
616,20,university_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
617,20,university_q22.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
618,20,university_q31.avi,nose+cheeks,none,none,1.0
619,23,birth_city_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
620,23,birth_city_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
621,23,birth_city_q31.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
622,23,books_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
623,23,books_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
624,23,books_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
625,23,cars_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
626,23,cars_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
627,23,cars_q31.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
628,23,cleaning_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
629,23,cleaning_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
630,23,cleaning_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
631,23,clothes_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
632,23,clothes_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
633,23,clothes_q3.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
634,23,color_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
635,23,color_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
636,23,concerts_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
637,23,concerts_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
638,23,concerts_q31.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
639,23,date_birth_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
640,23,date_birth_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
641,23,date_birth_q3.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
642,23,extrovertism_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
643,23,extrovertism_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
644,23,flight_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
645,23,flight_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
646,23,food_q11.avi,eyes+eyebrows,mouth+chin,eyes+eyebrows,3.0
647,23,food_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
648,23,last_hour_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
649,23,last_hour_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
650,23,movies_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
651,23,movies_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
652,23,movies_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
653,23,movies_q4.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
654,23,music_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
655,23,music_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
656,23,music_q31.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
657,23,pets_q11.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
658,23,pets_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
659,23,smartphone_q1.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
660,23,smartphone_q2.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
661,23,sports_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
662,23,sports_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
663,23,sports_q31.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
664,23,theatre_q1.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
665,23,theatre_q2.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
666,23,tv_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
667,23,tv_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
668,23,university_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
669,23,university_q22.avi,eyes+eyebrows,none,none,1.0
670,23,university_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
671,24,birth_city_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
672,24,birth_city_q21.avi,nose+cheeks,mouth+chin,none,2.0
673,24,birth_city_q31.avi,mouth+chin,none,none,1.0
674,24,books_q11.avi,mouth+chin,none,none,1.0
675,24,books_q21.avi,mouth+chin,none,none,1.0
676,24,books_q31.avi,mouth+chin,none,none,1.0
677,24,cars_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
678,24,cars_q21.avi,mouth+chin,none,none,1.0
679,24,cars_q31.avi,mouth+chin,nose+cheeks,none,2.0
680,24,cleaning_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
681,24,cleaning_q21.avi,mouth+chin,none,none,1.0
682,24,cleaning_q31.avi,mouth+chin,none,none,1.0
683,24,clothes_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
684,24,clothes_q21.avi,mouth+chin,none,none,1.0
685,24,clothes_q3.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
686,24,color_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
687,24,color_q21.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
688,24,concerts_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
689,24,concerts_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
690,24,concerts_q31.avi,mouth+chin,none,none,1.0
691,24,date_birth_q11.avi,mouth+chin,none,none,1.0
692,24,date_birth_q21.avi,nose+cheeks,mouth+chin,none,2.0
693,24,date_birth_q3.avi,nose+cheeks,mouth+chin,none,2.0
694,24,extrovertism_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
